,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Bmi & Gdp & Percentage Expenditure & Thinness 1-19 Years,0.4613918069433963,0.419371787336215,Thinness 1-19 Years,0.17956916398889505,Gdp,0.00027978162245277096,Bmi,-0.00044683810235719495,Percentage Expenditure,-0.4341974509571957,63.46522972985692
Bmi & Gdp & Polio & Under-Five Deaths,0.4613870130124054,0.4570505963199718,Gdp,0.19828269853961564,Polio,0.00022331222992219238,Under-Five Deaths,0.0822684428351921,Bmi,-0.001401044680352774,54.12622119882042
Bmi & Diphtheria & Infant Deaths & Percentage Expenditure,0.46113845007409693,0.4583855638044194,Infant Deaths,0.20570931831725045,Diphtheria,0.1059122976295952,Bmi,-0.00014987290815824013,Percentage Expenditure,0.0012200317086690782,51.9009578043466
Bmi & Diphtheria & Polio & Thinness 1-19 Years,0.46091276898821965,0.40015697336058204,Thinness 1-19 Years,0.1928542705345802,Diphtheria,0.07921895561609518,Polio,0.04305543120730754,Bmi,-0.41599076824389525,54.054291198042336
Bmi & Diphtheria & Gdp & Measles,0.46087232667653866,0.49692138675285447,Gdp,0.19806201276079086,Diphtheria,0.10428567611610712,Bmi,0.00020344413919209936,Measles,2.0036419277551232e-05,52.28557667963052
Diphtheria & Hiv/Aids & Measles & Polio,0.46033369166585636,0.5294745548904745,Hiv/Aids,0.0801783608643397,Diphtheria,-0.9703595585254163,Polio,-3.321393594346578e-05,Measles,0.056077713384922664,60.344871789211325
Hiv/Aids & Infant Deaths & Military & Under-Five Deaths,0.4602422301413,0.437803487842199,Infant Deaths,-0.9616796815875528,Hiv/Aids,0.17912937694200542,Military,-0.16583173937063778,Under-Five Deaths,-0.14376378031567685,72.53617324758066
Hepatitis B & Hiv/Aids & Infant Deaths & Polio,0.46010548600144296,0.4883742570244446,Infant Deaths,0.006950871926901424,Hiv/Aids,-0.9470443460426642,Polio,-0.011197514086113802,Hepatitis B,0.09137362050506787,63.88707299505907
Hiv/Aids & Measles & Polio & Population,0.4599512511535649,0.43280829447026753,Population,-1.0059903760532372,Hiv/Aids,-5.688756762905067e-05,Polio,0.10755186207644908,Measles,-1.0031873496106148e-09,62.749353247700085
Bmi & Diphtheria & Population & Thinness 1-19 Years,0.45948822447878224,0.40102150422101035,Thinness 1-19 Years,0.19151349207079008,Population,0.09470636180936302,Diphtheria,1.2863891854508758e-08,Bmi,-0.5324664186187067,56.67918653741613
Bmi & Military & Percentage Expenditure & Thinness 5-9 Years,0.45922092383859925,0.38071979914799536,Thinness 5-9 Years,0.18449003207179057,Bmi,0.11807982248028305,Military,0.0013879384819216606,Percentage Expenditure,-0.4001628950335163,63.43763168774275
Diphtheria & Hepatitis B & Hiv/Aids & Military,0.4591546210334267,0.4545662164400936,Hiv/Aids,0.14636914600504664,Diphtheria,-0.010043497942262246,Military,-0.9341684112292279,Hepatitis B,0.09145792277803323,59.64088484474365
Bmi & Diphtheria & Gdp & Total Expenditure,0.4590273762003199,0.5127424621164223,Gdp,0.20013062432306578,Diphtheria,0.10088759837926461,Total Expenditure,0.00021483917650330642,Bmi,0.094290864456451,51.612465818091266
Hiv/Aids & Infant Deaths & Military & Polio,0.4588574029081197,0.4938970895034679,Infant Deaths,-0.9672890961879834,Hiv/Aids,-0.008145355478195379,Military,-0.010242014236720852,Polio,0.09872638869209717,63.7467426389465
Bmi & Percentage Expenditure & Thinness 1-19 Years & Thinness 5-9 Years,0.4585511189936355,0.3895593885387688,Thinness 5-9 Years,0.17770381420581507,Thinness 1-19 Years,0.0011185687847432954,Bmi,-0.28542093866374746,Percentage Expenditure,-0.254933996687028,64.63733942516544
Bmi & Gdp & Hepatitis B & Thinness 1-19 Years,0.4585487417149695,0.4599441160710731,Thinness 1-19 Years,0.1700922910098694,Gdp,0.00021894894258676532,Bmi,0.045684181965153524,Hepatitis B,-0.3720516470819691,59.94869456279
Bmi & Diphtheria & Military & Thinness 1-19 Years,0.4584731114278047,0.35320759361544446,Thinness 1-19 Years,0.18895175662776834,Diphtheria,0.10856038107723792,Military,0.15988408615815042,Bmi,-0.4645298752355538,55.12764713331103
Bmi & Diphtheria & Fdi & Percentage Expenditure,0.45819854138089083,0.4782535417804564,Fdi,0.20607084798050976,Diphtheria,0.10921831393821156,Bmi,0.01675870870991635,Percentage Expenditure,0.001156653746222397,51.46790423752711
Diphtheria & Hiv/Aids & Military & Population,0.4580371021266957,0.468221416360416,Population,0.12703702359932148,Hiv/Aids,-0.9868171180111598,Military,0.19797528356020574,Diphtheria,-4.2103034392226846e-09,60.49948518644578
Fdi & Hepatitis B & Hiv/Aids & Polio,0.45796792624739613,0.44609423901595674,Fdi,0.025979423949691632,Hiv/Aids,0.02135343541903323,Polio,-0.9570010785919375,Hepatitis B,0.0911851265554996,62.40190964702647
Hepatitis B & Hiv/Aids & Infant Deaths & Total Expenditure,0.45795120467609624,0.4331397454977882,Infant Deaths,0.03524717401100576,Hiv/Aids,-1.0312222270417188,Total Expenditure,-0.008748485752919644,Hepatitis B,0.5700066721674983,66.04802993006811
Bmi & Gdp & Population & Thinness 5-9 Years,0.4579062709269936,0.45956564023169577,Thinness 5-9 Years,0.1792254258549648,Population,0.0001982211910023183,Gdp,1.1630753220958799e-08,Bmi,-0.4693354674622244,63.72807175518669
Fdi & Hiv/Aids & Infant Deaths & Total Expenditure,0.45777862667862096,0.41406737139512284,Infant Deaths,0.02328650930025816,Fdi,-1.0481185109877567,Hiv/Aids,-0.00965611363168195,Total Expenditure,0.6818920601974681,67.85337343954087
Bmi & Gdp & Thinness 1-19 Years & Under-Five Deaths,0.4574809530026421,0.43491256431653535,Thinness 1-19 Years,0.17865522287275568,Gdp,0.00021221013991977239,Under-Five Deaths,-0.4563031212324539,Bmi,0.0013197748356427125,63.689856468310545
Bmi & Gdp & Thinness 5-9 Years & Under-Five Deaths,0.45743267198838966,0.43492468434623194,Thinness 5-9 Years,0.18391056411017226,Gdp,0.00020571584675905825,Under-Five Deaths,-0.45330711134323587,Bmi,0.0015239372820593242,63.573228695692684
Bmi & Diphtheria & Infant Deaths & Thinness 5-9 Years,0.4574039606548182,0.3995597350144574,Infant Deaths,0.18955184941259617,Thinness 5-9 Years,0.11262493686421196,Diphtheria,0.008789637730797856,Bmi,-0.5549778882440758,55.3355358338335
Hepatitis B & Hiv/Aids & Polio & Population,0.4573684595791045,0.43133427059340174,Population,0.015924733191076273,Hiv/Aids,-0.9824745997321219,Polio,0.09482407232062061,Hepatitis B,-4.0408764112598305e-09,62.48116858443335
Infant Deaths & Percentage Expenditure & Thinness 5-9 Years & Under-Five Deaths,0.45673051417394617,0.3330298665880055,Infant Deaths,0.2641673487973331,Thinness 5-9 Years,0.001281173974886446,Under-Five Deaths,-0.9903600627773359,Percentage Expenditure,-0.19011902682484097,73.38084758711703
Hepatitis B & Hiv/Aids & Military & Polio,0.4567289422740418,0.43490470314222673,Hiv/Aids,0.0184292914618515,Polio,-0.9740123046592961,Military,-0.007417413148847619,Hepatitis B,0.0894270352469071,62.846951204701604
Bmi & Diphtheria & Measles & Thinness 5-9 Years,0.4566542165256799,0.3718581437307985,Thinness 5-9 Years,0.1873624239297211,Diphtheria,0.11460927278736997,Bmi,5.942087779432781e-05,Measles,-0.4679225950060882,54.93828143205203
Bmi & Percentage Expenditure & Population & Thinness 5-9 Years,0.45659491939561453,0.4204245019932987,Thinness 5-9 Years,0.16553290043263574,Population,0.001228244584807287,Bmi,1.081264685448037e-08,Percentage Expenditure,-0.5775463323774429,65.2410969618846
Alcohol & Bmi & Percentage Expenditure & Thinness 5-9 Years,0.4565200375745421,0.42554488719749045,Thinness 5-9 Years,0.28378959979478213,Alcohol,0.18198618462143715,Bmi,0.0010111325340215749,Percentage Expenditure,-0.32866300329507286,62.21634618525639
Hepatitis B & Hiv/Aids & Population & Under-Five Deaths,0.4561893450849097,0.3761480378072455,Population,0.041096353119994856,Hiv/Aids,-0.985442862320404,Under-Five Deaths,1.5868549807507293e-08,Hepatitis B,-0.013082342277189903,68.87580218064919
Fdi & Hepatitis B & Hiv/Aids & Under-Five Deaths,0.45561279023701345,0.36328773543762116,Fdi,0.026955826862288618,Hiv/Aids,0.04252845939484534,Under-Five Deaths,-1.0002177095053524,Hepatitis B,-0.009076987070459092,68.58412335969142
Bmi & Gdp & Hepatitis B & Thinness 5-9 Years,0.4555258895586521,0.45500922019501777,Thinness 5-9 Years,0.17221804515483827,Gdp,0.00018691240523177453,Bmi,0.024779837578048757,Hepatitis B,-0.39250555619619076,62.16658793147597
Bmi & Gdp & Polio & Population,0.45544025819755735,0.4756575901015784,Population,0.21122882489197112,Gdp,0.0002064018215596761,Polio,0.08182813459469218,Bmi,2.7532165751073274e-09,53.3839294135951
Bmi & Gdp & Military & Thinness 1-19 Years,0.45455375375237284,0.4312892231980544,Thinness 1-19 Years,0.15759174736374867,Gdp,0.00019658208638698767,Military,0.16606348067122575,Bmi,-0.5738427111825368,64.90347697289442
Bmi & Gdp & Hepatitis B & Polio,0.4544949916403957,0.4723507729824876,Gdp,0.20301705753866653,Polio,0.0001933422026068955,Bmi,0.01182309915040425,Hepatitis B,0.07807245747079002,53.526249414712005
Hiv/Aids & Infant Deaths & Measles & Total Expenditure,0.45394008473069847,0.41130674018903224,Infant Deaths,-1.0420997979690552,Hiv/Aids,-0.009936880237152092,Total Expenditure,1.7596825740397865e-05,Measles,0.8265822912562817,67.25180266775867
Bmi & Diphtheria & Gdp & Percentage Expenditure,0.45382429231174914,0.5183594627884205,Gdp,0.19772620111541794,Diphtheria,0.10065768127595713,Bmi,0.00028522872505166996,Percentage Expenditure,-0.0005761285207710812,52.39144714522537
Fdi & Hiv/Aids & Military & Polio,0.4537853799727803,0.44812631147233406,Fdi,0.02594956869746716,Hiv/Aids,-0.9852362467325122,Military,-0.027696297813126575,Polio,0.09870090865479175,63.53930287396839
Hiv/Aids & Measles & Military & Total Expenditure,0.45375499924028834,0.32295585048155195,Hiv/Aids,-1.08641837139128,Total Expenditure,-4.6850783712227656e-05,Military,-0.05469711961780267,Measles,0.8858020279993865,66.6589763542606
Alcohol & Bmi & Polio & Thinness 1-19 Years,0.45360253687435637,0.42116752849205585,Thinness 1-19 Years,0.4089842974495914,Alcohol,0.173346053273831,Polio,0.06956347415282779,Bmi,-0.3693955136057336,57.25570752771118
Bmi & Percentage Expenditure & Polio & Under-Five Deaths,0.452937995289704,0.44541564224509644,Polio,0.20873465549240888,Under-Five Deaths,0.001225781521891916,Bmi,0.08117032030759824,Percentage Expenditure,-0.0017344075630910487,54.29973532240892
Hiv/Aids & Measles & Total Expenditure & Under-Five Deaths,0.45263050090815166,0.43882773632397665,Hiv/Aids,-1.0606156078640836,Total Expenditure,2.2023775769582364e-05,Under-Five Deaths,0.7127831161505966,Measles,-0.009130108134964794,67.81987967867543
Bmi & Hepatitis B & Percentage Expenditure & Thinness 1-19 Years,0.4523367028369717,0.45050827724260173,Thinness 1-19 Years,0.17402093613582745,Bmi,0.03959925775393609,Hepatitis B,0.0012660960747515257,Percentage Expenditure,-0.4407072138008169,61.003148851581685
Hiv/Aids & Infant Deaths & Measles & Under-Five Deaths,0.4521864223068214,0.46299129597497946,Infant Deaths,-1.0434658589882182,Hiv/Aids,0.16835952313762045,Under-Five Deaths,-3.237527851790434e-05,Measles,-0.1335208172589324,72.27209248610387
Alcohol & Bmi & Hepatitis B & Percentage Expenditure,0.45218310972825715,0.3749483298527996,Bmi,0.31607860465758886,Alcohol,0.21352291549338484,Hepatitis B,0.048985338022385305,Percentage Expenditure,0.0010697141306863778,55.22052310764761
Hepatitis B & Hiv/Aids & Population & Total Expenditure,0.45210670015166626,0.386934939134508,Population,0.04908399510914649,Hiv/Aids,-1.0386593178404264,Total Expenditure,-1.4145751237037985e-09,Hepatitis B,0.7647130488998402,63.24846883681332
Bmi & Gdp & Infant Deaths & Population,0.45184240540116105,0.2955888054432949,Infant Deaths,0.2403531392628882,Population,0.00021094715582623184,Gdp,-0.005030683999907196,Bmi,1.0529806897323054e-08,59.0502411574293
Bmi & Gdp & Military & Thinness 5-9 Years,0.45167303296158157,0.44524444217148706,Thinness 5-9 Years,0.16616765167188244,Gdp,0.00021830921220583122,Military,0.12466146103852283,Bmi,-0.43953175684686724,63.974705161189874
Bmi & Diphtheria & Percentage Expenditure & Under-Five Deaths,0.4514525035063424,0.49354426911740273,Diphtheria,0.20993865943196519,Under-Five Deaths,0.10522284022932253,Bmi,0.0012889671060730135,Percentage Expenditure,-0.0005164193460201767,51.7280844133637
Bmi & Diphtheria & Infant Deaths & Thinness 1-19 Years,0.45106182456064914,0.41895493473395123,Infant Deaths,0.19002586475210026,Thinness 1-19 Years,0.10817857533501463,Diphtheria,0.006156057171411156,Bmi,-0.5182292588281805,55.642856036510935
Bmi & Fdi & Polio & Thinness 1-19 Years,0.45020413125828473,0.3685259054137259,Fdi,0.19457281212732777,Thinness 1-19 Years,0.013738011895266022,Polio,0.09149803291200378,Bmi,-0.43318654451915817,56.53929401223533
Bmi & Gdp & Thinness 5-9 Years & Total Expenditure,0.44997927377705316,0.4463028282202697,Thinness 5-9 Years,0.1753566024303714,Gdp,0.00020862219468904602,Total Expenditure,-0.4383344828474273,Bmi,-0.10105517227072956,64.79146640593724
Bmi & Gdp & Infant Deaths & Measles,0.4497682985183761,0.29820739141423913,Infant Deaths,0.24605966561614226,Gdp,0.000211856723608423,Bmi,-0.0016989042624141173,Measles,3.894535125287622e-05,58.76065393993206
Bmi & Diphtheria & Thinness 5-9 Years & Total Expenditure,0.44972925563592026,0.3728002075897274,Thinness 5-9 Years,0.19683868921486988,Diphtheria,0.10007203182589852,Total Expenditure,-0.4537317814099565,Bmi,0.08469685953794923,55.39707157229789
Bmi & Gdp & Infant Deaths & Thinness 1-19 Years,0.4495693730500377,0.46680328525593145,Infant Deaths,0.17496800782659008,Thinness 1-19 Years,0.00021453557538451582,Gdp,0.005216984653564158,Bmi,-0.5018784889103447,64.18797967225369
Bmi & Gdp & Polio & Total Expenditure,0.4495060386566601,0.4802153340128641,Gdp,0.19295786954497868,Total Expenditure,0.00024397245144992086,Polio,0.07745792214574287,Bmi,0.07842368631310907,54.05657231390506
Bmi & Fdi & Percentage Expenditure & Thinness 5-9 Years,0.4494584642731482,0.41208418351706533,Fdi,0.19035886442385505,Thinness 5-9 Years,0.012458921684740679,Bmi,0.0011383491956189797,Percentage Expenditure,-0.4298121707364942,63.57656765117465
Alcohol & Bmi & Diphtheria & Polio,0.4491744387535693,0.4024930683573682,Diphtheria,0.4059030276867306,Alcohol,0.19790188225426197,Polio,0.09608048202503638,Bmi,0.041812536925322275,48.45056971901789
Hiv/Aids & Military & Total Expenditure & Under-Five Deaths,0.44914988096663655,0.44313692690062373,Hiv/Aids,-1.0778467411816792,Total Expenditure,-0.011897393771107866,Military,0.6997980981875491,Under-Five Deaths,-0.007379786612509211,68.18292239867193
Bmi & Diphtheria & Infant Deaths & Under-Five Deaths,0.4490286917728001,0.39945749731259006,Infant Deaths,0.23972711974976774,Diphtheria,0.08835155825261068,Under-Five Deaths,0.16551019847196363,Bmi,-0.12368971036332646,53.24176603178688
Bmi & Percentage Expenditure & Polio & Total Expenditure,0.44900610541495034,0.45421931526945714,Total Expenditure,0.20485311363242037,Polio,0.001367429030663985,Bmi,0.08725070106672128,Percentage Expenditure,0.11004641481046952,52.8923311986479
Bmi & Gdp & Population & Thinness 1-19 Years,0.44898579193099747,0.48604230952135136,Thinness 1-19 Years,0.16566667144610053,Population,0.0001940791704833683,Gdp,1.0748593984782678e-08,Bmi,-0.4962873821038588,64.6018987121118
Bmi & Percentage Expenditure & Polio & Population,0.4488617173838155,0.4542899199294763,Population,0.20195180690025277,Polio,0.0014299584850859769,Bmi,0.08602633333303418,Percentage Expenditure,3.169170495476159e-09,53.88956232268847
Fdi & Hiv/Aids & Polio & Population,0.448317050008538,0.48055604247707673,Fdi,0.027584707279651857,Population,-1.0116286530497252,Hiv/Aids,0.10645630674245898,Polio,-3.495869815850483e-09,62.59090063680371
Bmi & Infant Deaths & Polio & Thinness 5-9 Years,0.4482859106454393,0.39469678592947033,Infant Deaths,0.18731409914488167,Thinness 5-9 Years,0.006239240573429589,Polio,0.0860160351754526,Bmi,-0.5975070222233458,58.13692068093981
Hepatitis B & Hiv/Aids & Measles & Total Expenditure,0.44821609391820805,0.4169556152161884,Hiv/Aids,0.045573181612223936,Total Expenditure,-1.0165984378257102,Measles,-3.097239961746823e-05,Hepatitis B,0.7996013718254172,63.35476641568954
Hiv/Aids & Infant Deaths & Military & Total Expenditure,0.44799160068200444,0.41328994793507334,Infant Deaths,-1.1495112607765583,Hiv/Aids,-0.008943869114668827,Military,-0.017872428426212904,Total Expenditure,0.8270186942572162,67.28043805409133
Bmi & Fdi & Gdp & Thinness 5-9 Years,0.44734132038822316,0.45994200935568763,Fdi,0.17246655982159242,Thinness 5-9 Years,0.009251953497739754,Gdp,0.0002033396957628244,Bmi,-0.43012169328312416,64.12183634678875
Bmi & Hepatitis B & Percentage Expenditure & Polio,0.4470664299726635,0.4641791042456205,Polio,0.20373393833343373,Bmi,0.009467948095295917,Hepatitis B,0.0012363993114181474,Percentage Expenditure,0.08062040150834325,53.709928829248426
Hiv/Aids & Infant Deaths & Population & Total Expenditure,0.4470037632344052,0.4601640919556692,Infant Deaths,-1.0790600399677432,Population,-0.013038437609820305,Hiv/Aids,1.0680633877324652e-08,Total Expenditure,0.7167055528004503,67.8866788813736
Bmi & Infant Deaths & Percentage Expenditure & Thinness 1-19 Years,0.44696452688326077,0.43198348656606783,Infant Deaths,0.19042270391309254,Thinness 1-19 Years,0.0041362845201344195,Bmi,0.001165947093013325,Percentage Expenditure,-0.5087973719690564,63.69740119649609
Bmi & Military & Polio & Thinness 1-19 Years,0.44689865655901345,0.3775929128905102,Thinness 1-19 Years,0.18079844367947767,Polio,-0.08769247149496753,Military,0.10198066399096989,Bmi,-0.4851203683977886,56.88094328699681
Bmi & Diphtheria & Thinness 1-19 Years & Total Expenditure,0.4468222358188087,0.39942429155402825,Thinness 1-19 Years,0.18657616867717242,Diphtheria,0.0980774869425588,Total Expenditure,-0.4907701428192703,Bmi,0.025009857121412103,56.469438733641795
Bmi & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.44681750745108906,0.48520246534476463,Infant Deaths,0.17292998945133073,Thinness 1-19 Years,0.23137884095771172,Under-Five Deaths,-0.7205604944984061,Bmi,-0.16652338950720735,66.4505537259461
Alcohol & Bmi & Percentage Expenditure & Thinness 1-19 Years,0.4461685915385967,0.454931553073773,Thinness 1-19 Years,0.22307216420941786,Alcohol,0.17303876528829393,Bmi,0.0010015458725077808,Percentage Expenditure,-0.4154698963865212,63.37837104872507
Bmi & Gdp & Measles & Thinness 5-9 Years,0.44600317226962577,0.46418126006962435,Thinness 5-9 Years,0.17335219424112366,Gdp,0.00020772928548598905,Bmi,4.8264468017999475e-05,Measles,-0.4481480880125488,63.782442648301846
Bmi & Polio & Thinness 5-9 Years & Under-Five Deaths,0.4458749204089143,0.382780158695752,Thinness 5-9 Years,0.18877977945766683,Polio,0.07472024598152549,Under-Five Deaths,-0.6184323440215215,Bmi,0.006501256769595759,59.03516441691535
Bmi & Diphtheria & Thinness 1-19 Years & Under-Five Deaths,0.4449200764018971,0.42426052553135263,Thinness 1-19 Years,0.18753328474789724,Diphtheria,0.09231204875829621,Under-Five Deaths,-0.5958567818349207,Bmi,0.005711542480862697,57.23104461412564
Bmi & Military & Percentage Expenditure & Thinness 1-19 Years,0.44468286169604104,0.4249501490977742,Thinness 1-19 Years,0.19199163797774577,Bmi,0.09794701965552088,Military,0.0012448274180735797,Percentage Expenditure,-0.4121981587077442,63.31297026387244
Bmi & Fdi & Percentage Expenditure & Polio,0.44455909063404897,0.46785996856146017,Fdi,0.20561781868630816,Polio,0.010959651477668407,Bmi,0.0013897313285427815,Percentage Expenditure,0.08516050572074757,53.55532382989894
Bmi & Military & Percentage Expenditure & Polio,0.44434515319334994,0.46747209972201853,Polio,0.2089451278886194,Bmi,-0.07651758138530879,Military,0.0012338857301640305,Percentage Expenditure,0.08697820628299337,53.89262944246832
Bmi & Gdp & Percentage Expenditure & Thinness 5-9 Years,0.44288182527559955,0.4717726409306906,Thinness 5-9 Years,0.1655862017494191,Gdp,0.00027514326272389477,Bmi,-0.0005356091949506073,Percentage Expenditure,-0.5126402306804475,64.50395630231331
Bmi & Diphtheria & Fdi & Thinness 5-9 Years,0.4426926224390014,0.41435947467370104,Fdi,0.1803341958495598,Thinness 5-9 Years,0.11448488693046704,Diphtheria,0.014923872718803424,Bmi,-0.44739198098318456,55.27743478778996
Alcohol & Bmi & Diphtheria & Hepatitis B,0.44253448976992465,0.40443225889879963,Diphtheria,0.4130112310797665,Alcohol,0.2082724271390768,Bmi,0.10846855343668445,Hepatitis B,-0.011070957197645337,51.63660174374125
Bmi & Diphtheria & Polio & Thinness 5-9 Years,0.4424068400176289,0.4471714514127466,Thinness 5-9 Years,0.1716110301698092,Diphtheria,0.07246542120981653,Polio,0.061235495186696215,Bmi,-0.4608882625826372,54.11424041563721
Gdp & Infant Deaths & Thinness 1-19 Years & Under-Five Deaths,0.44226350996840025,0.3963281457447215,Infant Deaths,0.00026861549409187244,Thinness 1-19 Years,0.2524405686871305,Gdp,-0.8016300995829955,Under-Five Deaths,-0.1844987833538584,72.13347248581924
Bmi & Gdp & Hepatitis B & Percentage Expenditure,0.44197280257648525,0.39436089480199965,Gdp,0.2222161906487336,Bmi,0.00031828285142198795,Hepatitis B,0.04758686489405067,Percentage Expenditure,-0.0005866201089547499,55.98887808101843
Alcohol & Bmi & Gdp & Thinness 5-9 Years,0.4416254434579828,0.4994625840299539,Thinness 5-9 Years,0.20968379028233827,Alcohol,0.1563102998551796,Gdp,0.00018303757872109583,Bmi,-0.41672912846209476,63.62357243111968
Alcohol & Bmi & Gdp & Hepatitis B,0.44106532510164403,0.45914731857871594,Gdp,0.28861273946631893,Alcohol,0.19162899876476844,Bmi,0.0001949163746704785,Hepatitis B,0.04639411640910296,56.240593748841974
Bmi & Gdp & Infant Deaths & Thinness 5-9 Years,0.4408964501242169,0.4968434367790373,Infant Deaths,0.17142385234245797,Thinness 5-9 Years,0.00020493329907913502,Gdp,0.005247594929137753,Bmi,-0.5104985279096068,64.28830906357939
Bmi & Polio & Population & Thinness 1-19 Years,0.4398952512331149,0.44110863439377435,Thinness 1-19 Years,0.18057646823827986,Population,0.07429861938506616,Polio,1.4555996671883342e-08,Bmi,-0.6163225729541899,59.383362077161465
Alcohol & Bmi & Gdp & Under-Five Deaths,0.43965477564535865,0.4165396495080297,Gdp,0.3131203352528139,Alcohol,0.19188128299338222,Under-Five Deaths,0.0001951815920923361,Bmi,-0.003165990452649913,60.08303299769111
Bmi & Measles & Percentage Expenditure & Polio,0.439623266042191,0.4875352368775946,Polio,0.20293598436077032,Bmi,3.072815387311319e-05,Measles,0.0012224771298415705,Percentage Expenditure,0.09837385317572829,52.884922691573976
Fdi & Hepatitis B & Hiv/Aids & Infant Deaths,0.4394856824308837,0.3714391894195904,Infant Deaths,0.02686009299095155,Fdi,0.051968554765704916,Hiv/Aids,-1.0004038442432595,Hepatitis B,-0.011509830118306655,67.50609909913987
Bmi & Fdi & Percentage Expenditure & Thinness 1-19 Years,0.43923616292588885,0.4457766924414811,Fdi,0.171458743604903,Thinness 1-19 Years,0.0075411135751422675,Bmi,0.001147123466592034,Percentage Expenditure,-0.5073832338940707,64.80874604026573
Alcohol & Bmi & Hepatitis B & Polio,0.4392181227172796,0.367638099417549,Polio,0.4100072833793012,Alcohol,0.2066689116485067,Bmi,0.009860193825351901,Hepatitis B,0.09212642906238583,51.36784534339556
Bmi & Polio & Thinness 1-19 Years & Total Expenditure,0.4389701853759656,0.4034429353077817,Thinness 1-19 Years,0.17846985985375152,Total Expenditure,0.0965414498367782,Polio,-0.5202439056298345,Bmi,0.015638865722803028,57.2542128895204
Bmi & Polio & Population & Thinness 5-9 Years,0.43895578355839854,0.4337626738973983,Thinness 5-9 Years,0.17316348683653907,Population,0.09574101620734426,Polio,1.3197348130988829e-08,Bmi,-0.5637799871932194,57.50583600485723
Bmi & Diphtheria & Fdi & Thinness 1-19 Years,0.4384202732616118,0.4332096295973651,Fdi,0.18095807458385335,Thinness 1-19 Years,0.10357533114963552,Diphtheria,0.016105383157505204,Bmi,-0.46424846230153166,56.20255911284183
Alcohol & Bmi & Gdp & Military,0.43775606418375235,0.4133486521589096,Gdp,0.27396749848803714,Alcohol,0.207050894567476,Military,0.00019079425461587807,Bmi,-0.10561825500510029,59.587608144233485
Bmi & Infant Deaths & Percentage Expenditure & Thinness 5-9 Years,0.437600999818919,0.4566221371297663,Infant Deaths,0.16583477270982797,Thinness 5-9 Years,0.0075481648357409205,Bmi,0.001145935364476422,Percentage Expenditure,-0.6280043797094622,65.35407914159538
Alcohol & Bmi & Hepatitis B & Thinness 1-19 Years,0.43756906942866697,0.3613168179236188,Thinness 1-19 Years,0.36169090122922204,Alcohol,0.18383592906864543,Bmi,0.030711808012438793,Hepatitis B,-0.4450037466989576,60.72673233351636
Bmi & Diphtheria & Hepatitis B & Thinness 1-19 Years,0.4375145982950042,0.4307128637379976,Thinness 1-19 Years,0.1870889363922008,Diphtheria,0.10611352702206198,Bmi,-0.00838847174110155,Hepatitis B,-0.4997250701176283,56.563022705047715
Alcohol & Bmi & Measles & Percentage Expenditure,0.4372419727289727,0.35974304245799915,Bmi,0.3424569285088326,Alcohol,0.22097510995810943,Measles,2.4646296317348826e-05,Percentage Expenditure,0.0012055533802353413,58.461850750986414
Bmi & Diphtheria & Thinness 5-9 Years & Under-Five Deaths,0.43708191942024793,0.4466610179537298,Thinness 5-9 Years,0.17597164473715854,Diphtheria,0.10510588286897926,Under-Five Deaths,-0.5490223945095223,Bmi,0.005200854699788565,56.469290955751234
Bmi & Measles & Percentage Expenditure & Thinness 1-19 Years,0.4368349207980653,0.4494209216897337,Thinness 1-19 Years,0.16963935100233826,Bmi,2.0853607447742103e-05,Measles,0.001278581794128513,Percentage Expenditure,-0.486793941602127,64.87037809773615
Bmi & Diphtheria & Thinness 1-19 Years & Thinness 5-9 Years,0.4368286270372045,0.4377252043865604,Thinness 5-9 Years,0.17446023691010804,Thinness 1-19 Years,0.10035799764766234,Diphtheria,-0.23144105018913202,Bmi,-0.27032851298345456,57.152212747270575
Hiv/Aids & Measles & Population & Under-Five Deaths,0.4366856144335667,0.4043282583578013,Population,-0.9970242056441936,Hiv/Aids,2.715790282465542e-05,Under-Five Deaths,1.7441819336799156e-08,Measles,-0.017337981001376457,72.37525193662039
Bmi & Infant Deaths & Polio & Thinness 1-19 Years,0.43664940953345954,0.4409679843213141,Infant Deaths,0.1606403486235989,Thinness 1-19 Years,0.007634026561635705,Polio,0.10073858373092358,Bmi,-0.6584752635941243,58.08315818046983
Hepatitis B & Hiv/Aids & Infant Deaths & Population,0.43664525710708096,0.4230303218484898,Infant Deaths,0.036989268470434045,Population,-1.0063225428567575,Hiv/Aids,-0.018402255959441317,Hepatitis B,1.4160851602440516e-08,69.29231960661181
Infant Deaths & Percentage Expenditure & Thinness 1-19 Years & Under-Five Deaths,0.43627189973535685,0.3706732380328098,Infant Deaths,0.2557238448113222,Thinness 1-19 Years,0.0013512392627633707,Under-Five Deaths,-0.9682895911042433,Percentage Expenditure,-0.18657994052993093,73.3137388690358
Alcohol & Bmi & Infant Deaths & Polio,0.436171783662038,0.36544462730362437,Infant Deaths,0.4834243265346557,Alcohol,0.21599756108386878,Polio,-0.000576938349956313,Bmi,0.07561030895212285,52.90115421318082
