,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Alcohol & Gdp & Polio & Status Developed,0.3528136358087268,0.3098449200223464,Alcohol,0.2855060855993903,Gdp,0.00022324411903680715,Status Developed,0.10285015854056186,Polio,4.253383437669067,57.59468729694915
Diphtheria & Military & Status Developed & Under-Five Deaths,0.303165086924458,0.30981808710024683,Diphtheria,0.13019683466473211,Military,0.2660300539231654,Status Developed,9.0819226897767,Under-Five Deaths,-0.006271342654078943,56.89301417120138
Fdi & Military & Polio & Status Developed,0.2623511996177462,0.30933082531596123,Fdi,0.009325403817849732,Military,0.06947415718592853,Status Developed,0.10438410749933746,Polio,8.862231399701736,59.4201071754893
Fdi & Gdp & Status Developed & Total Expenditure,0.26500634738677165,0.3092340151397416,Fdi,0.0035759114807860713,Gdp,0.0002021813541796221,Status Developed,7.193768455689896,Total Expenditure,0.2900676864675768,65.58826384785831
Alcohol & Percentage Expenditure & Status Developed & Total Expenditure,0.2705313909414303,0.30897199269345255,Alcohol,0.3568472410563845,Total Expenditure,0.0010657275722169728,Status Developed,5.474167101364738,Percentage Expenditure,0.29699205544233703,64.5452690117494
Diphtheria & Status Developed & Thinness 1-19 Years & Thinness 5-9 Years,0.4244065508274111,0.30865542024402504,Thinness 5-9 Years,0.10389112612724839,Thinness 1-19 Years,6.7427154698766705,Status Developed,-0.29454426740598905,Diphtheria,-0.48161917837037205,63.57401089057176
Alcohol & Diphtheria & Military & Status Developed,0.31983414185998293,0.30823546026138154,Alcohol,0.49200586682483266,Military,0.1293061187205507,Status Developed,0.23157051684677846,Diphtheria,5.981111712365756,54.952576582564575
Measles & Military & Status Developed & Thinness 5-9 Years,0.35617609789969096,0.3075681108200603,Thinness 5-9 Years,2.5903515033449607e-05,Military,0.3344456176778019,Status Developed,7.772628364434233,Measles,-0.8354615150174836,71.82085524903049
Fdi & Population & Status Developed & Thinness 5-9 Years,0.3701416635501461,0.3075313229502993,Fdi,0.0012893107887061992,Thinness 5-9 Years,1.4134603911011308e-08,Status Developed,7.551003623082845,Population,-0.873877525910693,72.57916505758658
Measles & Polio & Status Developed & Under-Five Deaths,0.2821487502698248,0.30747953144123386,Polio,3.763414175642076e-05,Under-Five Deaths,0.10125071062084459,Status Developed,9.007265054296898,Measles,-0.008548347286272268,60.23464701868504
Alcohol & Fdi & Status Developed & Thinness 1-19 Years,0.3562577222400377,0.30698847677320706,Alcohol,0.22127936156761502,Fdi,0.0017176280522264165,Status Developed,6.551275971201773,Thinness 1-19 Years,-0.7461037179193755,71.19626934900464
Alcohol & Percentage Expenditure & Status Developed & Under-Five Deaths,0.2922519170904554,0.30579758977773874,Alcohol,0.4108755803058567,Under-Five Deaths,0.0011593422645866632,Status Developed,4.872814561260949,Percentage Expenditure,-0.006680162271007136,66.39381389661196
Infant Deaths & Military & Status Developed & Thinness 5-9 Years,0.3624851996349857,0.30565725620243633,Infant Deaths,0.005966597732192637,Military,0.26772488944286943,Status Developed,7.8137407263459915,Thinness 5-9 Years,-0.9193865151967886,72.082148647877
Fdi & Percentage Expenditure & Status Developed & Under-Five Deaths,0.2702481933766514,0.3046516765247308,Fdi,0.009782594083949901,Under-Five Deaths,0.0012497734904706815,Status Developed,7.192464631169482,Percentage Expenditure,-0.006961046801922111,67.96580069662966
Diphtheria & Gdp & Percentage Expenditure & Status Developed,0.370009155732294,0.30462487024462537,Gdp,0.12629765813978608,Diphtheria,0.000322683800059107,Status Developed,-0.0005435903861874324,Percentage Expenditure,5.561336731694265,56.6800001116582
Infant Deaths & Polio & Status Developed & Under-Five Deaths,0.36471083430437634,0.302604597416823,Infant Deaths,0.23824372940807867,Polio,0.08537644274660272,Status Developed,9.399942308571216,Under-Five Deaths,-0.182333122111067,61.43237893015559
Hepatitis B & Infant Deaths & Polio & Status Developed,0.27558656063200193,0.3021633989364215,Infant Deaths,-0.00019784779217789462,Polio,-0.006481818392207517,Status Developed,0.11293839517739197,Hepatitis B,8.66906218824245,59.28101160341532
Gdp & Percentage Expenditure & Polio & Status Developed,0.344941887744471,0.3021389668969725,Gdp,0.00029541962541188455,Polio,-0.0006823664844102824,Status Developed,0.11422543717805626,Percentage Expenditure,6.0582778528802015,58.099717698065675
Infant Deaths & Percentage Expenditure & Population & Status Developed,0.27398336983248994,0.3020813127030507,Infant Deaths,-0.013662544306806782,Population,0.001286929710092862,Status Developed,1.4397794136826805e-08,Percentage Expenditure,7.5719307216272895,67.93203203973502
Alcohol & Diphtheria & Population & Status Developed,0.31969476782124306,0.30169606695405227,Alcohol,0.37040086341673145,Population,0.1265427592118978,Status Developed,5.751719933666521e-10,Diphtheria,6.766198418089342,56.054028817740104
Alcohol & Diphtheria & Polio & Status Developed,0.33305374418541456,0.30114552001831096,Alcohol,0.4200572441335961,Diphtheria,0.0948595765966111,Status Developed,0.055744655355082634,Polio,5.984227215149503,54.09806548200284
Infant Deaths & Military & Polio & Status Developed,0.27796285843699753,0.3009161566845716,Infant Deaths,-0.008524657950829974,Military,0.23352233311557674,Status Developed,0.10216146434232548,Polio,8.895937103448105,59.64592357101258
Alcohol & Hepatitis B & Polio & Status Developed,0.30016858919424994,0.30087886031977606,Alcohol,0.4236774876504894,Polio,0.023104973559411324,Status Developed,0.08762959546664742,Hepatitis B,6.634121331681888,57.519019262482985
Gdp & Polio & Status Developed & Under-Five Deaths,0.3619344200227006,0.30043777875334254,Gdp,0.00018303446664601897,Polio,0.10856805002519193,Status Developed,6.089650615392083,Under-Five Deaths,-0.0050196796063895766,58.852655406808324
Polio & Status Developed & Total Expenditure & Under-Five Deaths,0.28620422907017407,0.30036615909044373,Total Expenditure,0.09574204513920764,Polio,9.253022128796307,Status Developed,0.14092687435001255,Under-Five Deaths,-0.0047121006411483535,59.51375582919197
Alcohol & Gdp & Status Developed & Total Expenditure,0.2901981668329968,0.2998962603607403,Alcohol,0.3550506411206723,Gdp,0.00019509437825318532,Status Developed,4.773445004315411,Total Expenditure,0.25086387921072206,64.6969233170878
Diphtheria & Population & Status Developed & Under-Five Deaths,0.31531477353428594,0.29821529334100694,Population,0.1279236433627225,Diphtheria,1.7658983903604985e-08,Status Developed,8.908038513195807,Under-Five Deaths,-0.009585515114479934,57.58488718270071
Gdp & Percentage Expenditure & Status Developed & Total Expenditure,0.27237698742613126,0.29804743622658303,Gdp,0.0003088094849938707,Total Expenditure,-0.0006801311340003209,Status Developed,6.860862821249698,Percentage Expenditure,0.3341715321380415,65.29054073605151
Status Developed & Thinness 1-19 Years & Thinness 5-9 Years & Under-Five Deaths,0.3593875092440165,0.29747124377280787,Thinness 5-9 Years,7.5145796101439,Thinness 1-19 Years,-0.3651708154517357,Status Developed,-0.5324854902685139,Under-Five Deaths,0.00163175630064899,72.46054363374486
Diphtheria & Status Developed & Total Expenditure & Under-Five Deaths,0.3104351548667339,0.2968182951161277,Diphtheria,0.11695748977459902,Total Expenditure,8.651079270473186,Status Developed,0.32405879697760465,Under-Five Deaths,-0.005481034283386421,56.712380200368834
Military & Status Developed & Thinness 1-19 Years & Total Expenditure,0.3568536728099656,0.2966804236293956,Thinness 1-19 Years,0.6209853150224226,Military,7.766384238250417,Status Developed,-0.7964079857946675,Total Expenditure,0.07131794623735899,70.78992644129
Measles & Polio & Population & Status Developed,0.2680313541835787,0.29663989829674203,Population,-3.735031090910287e-05,Polio,0.10804918838803398,Status Developed,2.2249498493609465e-09,Measles,9.067274892567859,59.35931918715614
Diphtheria & Polio & Population & Status Developed,0.30889055903787044,0.29655083240546276,Population,0.10213483786980086,Diphtheria,0.056630201981041545,Status Developed,-5.400865518701004e-10,Polio,9.007357929917664,54.8460862743127
Infant Deaths & Status Developed & Total Expenditure & Under-Five Deaths,0.324063483489335,0.29543743699123126,Infant Deaths,0.2877826160545089,Total Expenditure,9.833086116688728,Status Developed,0.37230647944379347,Under-Five Deaths,-0.22187525162894062,66.22863459023606
Alcohol & Hepatitis B & Measles & Status Developed,0.24933733792007629,0.2954347290396202,Alcohol,0.46659802373139747,Measles,0.04857570208934517,Status Developed,-1.674373652268968e-05,Hepatitis B,7.321040601706436,62.38960924943027
Gdp & Population & Status Developed & Under-Five Deaths,0.30645458068194875,0.29444294931184767,Population,0.00021631124712947992,Gdp,1.8564140940477898e-08,Status Developed,7.02633869075005,Under-Five Deaths,-0.01193976676724685,67.59980595911097
Fdi & Polio & Population & Status Developed,0.26759806783111006,0.2942067143255662,Fdi,0.010913438860137325,Population,0.10303654480426692,Status Developed,-5.198557417873673e-10,Polio,9.324620902552251,59.523908541915155
Hepatitis B & Infant Deaths & Status Developed & Under-Five Deaths,0.32697667987155543,0.2933341884678773,Infant Deaths,0.034367579756094765,Under-Five Deaths,0.26195261472058207,Status Developed,9.737738654705158,Hepatitis B,-0.20045798710880153,66.11199051347687
Alcohol & Gdp & Status Developed & Under-Five Deaths,0.31049783809647946,0.2931059148286521,Alcohol,0.44121036554003285,Gdp,0.0001977791758973199,Status Developed,4.226054651505676,Under-Five Deaths,-0.005173371937152359,66.15064169589168
Fdi & Infant Deaths & Status Developed & Thinness 1-19 Years,0.35561336410781075,0.2930676790052803,Infant Deaths,0.0024532534872175045,Fdi,0.008089779282942827,Status Developed,7.474077091004408,Thinness 1-19 Years,-0.9486097241077225,72.6508463198667
Alcohol & Fdi & Percentage Expenditure & Status Developed,0.2743010418482237,0.2927858495380775,Alcohol,0.45495682079998545,Fdi,0.015597715498184709,Status Developed,0.0011105486130133131,Percentage Expenditure,5.308026653128038,65.70061236204474
Gdp & Infant Deaths & Military & Status Developed,0.2816754885295727,0.2924388031738111,Infant Deaths,0.00023722702810524568,Military,-0.007674348882209525,Status Developed,0.21415792159112768,Gdp,6.916976133691137,67.13005012117748
Infant Deaths & Percentage Expenditure & Polio & Status Developed,0.3450508152189016,0.29224483790002986,Infant Deaths,-0.005449229703214748,Polio,0.0012118349564527436,Status Developed,0.10226354306681004,Percentage Expenditure,6.567722960578866,59.41537117760031
Diphtheria & Fdi & Hepatitis B & Status Developed,0.2940771459926005,0.2919940029923096,Fdi,0.14981229879104382,Diphtheria,0.010838981578554962,Status Developed,-0.015979041606455475,Hepatitis B,9.040265957363046,56.92438712006377
Diphtheria & Military & Status Developed & Total Expenditure,0.3010140793338639,0.2919642831416773,Diphtheria,0.1325176670845634,Military,0.46699339434690157,Status Developed,9.141044088650947,Total Expenditure,0.25483271713055133,54.61532359829703
Diphtheria & Fdi & Military & Status Developed,0.29672825822207005,0.2917587688377511,Fdi,0.13586241072875388,Military,0.01242817221466852,Status Developed,0.15769375928719187,Diphtheria,9.234441106842803,56.28009019677629
Percentage Expenditure & Polio & Population & Status Developed,0.33541147116704073,0.29085126368135694,Population,0.0011275095496243097,Polio,0.11347187757825603,Status Developed,-4.360092842325969e-10,Percentage Expenditure,6.7689706008810155,58.32779415995106
Diphtheria & Percentage Expenditure & Status Developed & Total Expenditure,0.3609727388169417,0.2905084609700549,Diphtheria,0.1384174770716782,Total Expenditure,0.0010284028710824027,Status Developed,6.860338770681329,Percentage Expenditure,0.16515805727161548,55.048202781781434
Gdp & Hepatitis B & Status Developed & Under-Five Deaths,0.31840789889563026,0.2902345069277452,Gdp,0.00021848365969739383,Under-Five Deaths,0.051942144698052695,Status Developed,6.606726035696806,Hepatitis B,-0.0056321962624564376,63.56788146745381
Gdp & Polio & Status Developed & Total Expenditure,0.35310528558892906,0.2900022381604225,Gdp,0.00019004431283930632,Total Expenditure,0.11087076278847746,Status Developed,6.425356595036869,Polio,0.286477350283378,56.55827960886607
Diphtheria & Measles & Population & Status Developed,0.29512900701253997,0.28996195372475675,Population,0.13432703372762395,Diphtheria,-2.460053029374636e-05,Status Developed,9.896505299724332e-10,Measles,9.31964837015998,56.93293238664674
Diphtheria & Measles & Status Developed & Under-Five Deaths,0.31022944760091475,0.2896761998412105,Diphtheria,0.12809088753220413,Under-Five Deaths,1.8131268680259254e-05,Status Developed,8.90651579266941,Measles,-0.0051532968534319405,57.7344504973924
Hepatitis B & Measles & Polio & Status Developed,0.2701999952977192,0.2892698519161523,Polio,0.01696064560620881,Measles,-3.9844699292206315e-05,Status Developed,0.09910013680400294,Hepatitis B,9.407478230528604,58.47634944665463
Gdp & Measles & Status Developed & Total Expenditure,0.2728537953907415,0.2889689471210172,Gdp,0.0002045387439774119,Total Expenditure,-1.3379177535261227e-05,Status Developed,6.938772669755359,Measles,0.3298217255252785,65.51508542264689
Diphtheria & Hepatitis B & Military & Status Developed,0.29340809509602417,0.2889547506072153,Diphtheria,0.1261834010546845,Military,0.005294453857017496,Status Developed,0.13871401396435631,Hepatitis B,9.250587448614219,56.69299583493678
Hepatitis B & Percentage Expenditure & Status Developed & Under-Five Deaths,0.3000141278679507,0.2884211397133827,Under-Five Deaths,0.05316911086840857,Hepatitis B,0.001390037662832683,Status Developed,6.681171017097139,Percentage Expenditure,-0.005127083852185443,63.89429470450026
Gdp & Status Developed & Total Expenditure & Under-Five Deaths,0.2958826615222099,0.2882620040660747,Gdp,0.00020505952837441755,Total Expenditure,6.520499711980604,Status Developed,0.27419503682781665,Under-Five Deaths,-0.006976356446259047,66.2191819043881
Gdp & Hepatitis B & Population & Status Developed,0.3046436089580332,0.28812079909974,Population,0.00021596613647933995,Gdp,0.058686730207013406,Status Developed,1.348426058311869e-09,Hepatitis B,6.527265963829059,62.741339104604684
Alcohol & Gdp & Measles & Status Developed,0.2920598505014267,0.2868501744022034,Alcohol,0.42280201072084483,Gdp,0.0001918290663024957,Status Developed,-1.9901898339316948e-05,Measles,4.545583479865705,65.83018714267216
Hepatitis B & Infant Deaths & Status Developed & Thinness 1-19 Years,0.3725839424301918,0.2868277736995123,Infant Deaths,0.05186701379915532,Thinness 1-19 Years,0.0035615843607066447,Status Developed,7.40236007089839,Hepatitis B,-0.8534479551891634,68.22343178628635
Alcohol & Fdi & Polio & Status Developed,0.3022809275623305,0.2866966058022856,Alcohol,0.4695168719643485,Fdi,0.014262897718057721,Status Developed,0.1090326308826377,Polio,5.802146740314301,57.33269634536737
Gdp & Polio & Population & Status Developed,0.35035781030151847,0.2862968661327967,Population,0.00022323855782168184,Gdp,0.10692931565593289,Status Developed,-6.367481819591347e-10,Polio,6.022879888729711,58.70100393389541
Percentage Expenditure & Status Developed & Total Expenditure & Under-Five Deaths,0.27812896161353906,0.28610723484396916,Total Expenditure,0.0012678766248409381,Under-Five Deaths,7.31015380736063,Status Developed,0.22091445366164034,Percentage Expenditure,-0.007277673179001631,66.55951043727411
Population & Status Developed & Thinness 1-19 Years & Total Expenditure,0.3687994302900811,0.2852911775640036,Thinness 1-19 Years,1.501225935693727e-08,Population,7.5427568464877135,Status Developed,-0.8896250295409285,Total Expenditure,0.19576058420377462,71.03957299399094
Alcohol & Measles & Percentage Expenditure & Status Developed,0.2756303218367505,0.284791542678259,Alcohol,0.4337035079865636,Measles,-4.2282153676267715e-05,Status Developed,0.0009386966277692624,Percentage Expenditure,5.821478865530761,66.17011057134295
Alcohol & Gdp & Percentage Expenditure & Status Developed,0.2944025495895892,0.2846775150466456,Alcohol,0.46859906350044883,Gdp,0.00029096384391547373,Status Developed,-0.0006619306863849711,Percentage Expenditure,4.494762087361867,65.62332223749269
Gdp & Infant Deaths & Measles & Status Developed,0.28569854781026516,0.28458028981939254,Infant Deaths,0.00022502966696011104,Gdp,-0.009214347559826778,Status Developed,2.7055220007409647e-05,Measles,7.2432333962929345,67.42183541370494
Alcohol & Measles & Status Developed & Total Expenditure,0.22823731823687676,0.2843900093584256,Alcohol,0.46169911341602515,Total Expenditure,-1.602377552694604e-05,Status Developed,7.1606898363197535,Measles,0.30700790720579685,64.35502806766361
Hepatitis B & Military & Percentage Expenditure & Status Developed,0.2886336784284421,0.2843392101665563,Hepatitis B,0.05603560703771404,Military,0.08818414090891924,Status Developed,0.001431789473871889,Percentage Expenditure,7.472054476034912,62.89752371822114
Measles & Population & Status Developed & Thinness 1-19 Years,0.3717484438448274,0.2838452358317447,Thinness 1-19 Years,-1.9707049207313157e-05,Population,1.5000911343360824e-08,Status Developed,7.2727991046257205,Measles,-0.9456521237648332,72.78116057766812
Gdp & Measles & Status Developed & Under-Five Deaths,0.29304574768979796,0.2831653570891096,Gdp,0.00019019970360614706,Under-Five Deaths,6.436446594554313e-05,Status Developed,7.211993156050031,Measles,-0.008764685828924323,67.91168192015166
Hepatitis B & Polio & Population & Status Developed,0.2725375178638434,0.28261145059860715,Population,0.008402793523944312,Polio,0.10505524177617989,Status Developed,-1.6942319769341907e-10,Hepatitis B,9.149950493304,58.99887475352966
Hepatitis B & Population & Status Developed & Under-Five Deaths,0.24701380456209043,0.28222097252714484,Population,0.037902881242956675,Under-Five Deaths,1.6462941465122988e-08,Status Developed,9.786284535440284,Hepatitis B,-0.011335234674149916,65.60128397264519
Gdp & Population & Status Developed & Total Expenditure,0.2741493568679477,0.28181403809249606,Population,0.0002030355534763801,Gdp,4.1752991513077936e-10,Status Developed,7.596767610699949,Total Expenditure,0.23015392703597803,65.79518554924647
Diphtheria & Hepatitis B & Infant Deaths & Status Developed,0.30599526903821117,0.28132092049900514,Infant Deaths,0.14033436151967107,Diphtheria,-0.013652261626554845,Status Developed,-0.006129741995491356,Hepatitis B,9.091958259194904,57.54556866299914
Diphtheria & Gdp & Military & Status Developed,0.3762003056783386,0.2806415900364623,Gdp,0.14501184941027054,Military,0.00021991314236529,Status Developed,0.2449771173905037,Diphtheria,5.948433322462142,54.76986035328327
Alcohol & Hepatitis B & Population & Status Developed,0.2539268537545113,0.27971519998966954,Alcohol,0.4940525824607328,Population,0.04957956506004781,Status Developed,1.732938292864361e-09,Hepatitis B,6.875263746602829,62.186437652967946
Alcohol & Polio & Status Developed & Total Expenditure,0.30755118591390906,0.27967802356439275,Alcohol,0.325014345062195,Total Expenditure,0.10358877314096271,Status Developed,7.101041643519462,Polio,0.19307967076652582,57.187884731167756
Diphtheria & Infant Deaths & Population & Status Developed,0.3121396637958993,0.27937824922103505,Infant Deaths,0.1486029332286895,Population,-0.010561999386957552,Status Developed,1.3655519956121132e-08,Diphtheria,8.450516936725542,55.83610243386862
Diphtheria & Infant Deaths & Measles & Status Developed,0.30686042247020884,0.27914251007017943,Infant Deaths,0.12796039525104103,Diphtheria,-0.0070832751018483795,Status Developed,1.7565514797257542e-05,Measles,9.110688219585601,57.68216575570564
Measles & Percentage Expenditure & Status Developed & Thinness 5-9 Years,0.4037846926696986,0.2786521002768899,Thinness 5-9 Years,-5.5968116653558985e-06,Measles,0.0009574845405742631,Status Developed,5.802180397682511,Percentage Expenditure,-0.7569347921950814,71.63019566963536
Alcohol & Fdi & Status Developed & Under-Five Deaths,0.2496545752736654,0.2779688125999348,Alcohol,0.5115832415044024,Fdi,0.008317104292024077,Status Developed,6.187756596818176,Under-Five Deaths,-0.007938153768543857,66.72631625005909
Diphtheria & Military & Population & Status Developed,0.301564376065095,0.277321203922725,Population,0.13067437066212215,Military,0.2936392775857686,Status Developed,-3.779524471170248e-10,Diphtheria,9.451635725297768,56.68121534595225
Alcohol & Military & Polio & Status Developed,0.3048849109018863,0.2750451579187908,Alcohol,0.46437425198471466,Military,0.23608355654268964,Status Developed,0.0967853183782614,Polio,6.906849024727891,57.835744784187845
Gdp & Percentage Expenditure & Status Developed & Under-Five Deaths,0.2976873901489804,0.27473701108626325,Gdp,0.00023219726896402132,Under-Five Deaths,-0.00025378307531554335,Status Developed,7.335337430508184,Percentage Expenditure,-0.006442426796111142,67.68984606318256
Alcohol & Fdi & Hepatitis B & Status Developed,0.25760568991221133,0.2747325364911338,Alcohol,0.5514283025517195,Fdi,0.013892061773517539,Status Developed,0.05116210451056677,Hepatitis B,6.097144280066378,61.99712434065697
Diphtheria & Fdi & Infant Deaths & Status Developed,0.30826179936795994,0.2746557051087286,Infant Deaths,0.13456378230400912,Fdi,0.010881764955729886,Status Developed,-0.005468473800675708,Diphtheria,8.936803383960209,57.001409887626124
Measles & Polio & Status Developed & Total Expenditure,0.28009014498652673,0.274268906622808,Total Expenditure,-1.2841330076153072e-05,Polio,0.10593718909191757,Status Developed,8.635440081798642,Measles,0.44559382447303536,57.055877445313044
Polio & Population & Status Developed & Under-Five Deaths,0.3047345519556972,0.2735378064070949,Population,0.10023743615568602,Polio,1.372841233184325e-08,Status Developed,8.879606724471094,Under-Five Deaths,-0.00940681184637127,60.396120531219296
Percentage Expenditure & Population & Status Developed & Under-Five Deaths,0.2943261570774469,0.2731689260732312,Population,0.00135535491330243,Under-Five Deaths,1.604476948599322e-08,Status Developed,7.314941878489264,Percentage Expenditure,-0.011949724170730338,68.12160465572265
Infant Deaths & Percentage Expenditure & Status Developed & Total Expenditure,0.27559427728316455,0.27312965541447576,Infant Deaths,-0.0082036553114377,Total Expenditure,0.0011282129689294067,Status Developed,7.508987849798281,Percentage Expenditure,0.21781857069798027,66.75181069639943
Gdp & Military & Population & Status Developed,0.27072137436082777,0.27280920479750104,Population,0.00020607906345672378,Military,0.39737901182890595,Status Developed,-1.556969442262357e-09,Gdp,7.947574756623953,66.56000163797815
Diphtheria & Hepatitis B & Population & Status Developed,0.29921744159896846,0.27272628282203437,Population,0.132485077493471,Diphtheria,0.00201894879954723,Status Developed,6.490863185479312e-11,Hepatitis B,9.272634765499754,56.91060962396982
Fdi & Gdp & Hepatitis B & Status Developed,0.3085446162410247,0.2723351039226952,Fdi,0.005472493921526721,Gdp,0.00022994234084374073,Status Developed,0.055623925950269555,Hepatitis B,6.776199023115233,63.010287582608214
Hepatitis B & Infant Deaths & Population & Status Developed,0.23890941275856128,0.2722919510497325,Infant Deaths,0.04462952034101086,Population,-0.012602414593067867,Status Developed,1.4732512484266769e-08,Hepatitis B,9.83980865882187,64.91291737253962
Fdi & Gdp & Percentage Expenditure & Status Developed,0.27288442196718454,0.27193502645414247,Fdi,0.010183838478100534,Gdp,0.0003981038807526736,Status Developed,-0.0010819665942716464,Percentage Expenditure,6.967055535424571,67.15126659389601
Measles & Percentage Expenditure & Status Developed & Under-Five Deaths,0.2820388906392415,0.27155754049287395,Under-Five Deaths,3.3688196528543995e-05,Measles,0.0011462393414732796,Status Developed,7.937137198392557,Percentage Expenditure,-0.008659023101411313,67.83216240233857
Military & Polio & Population & Status Developed,0.2770124838820447,0.2709769656364296,Population,0.13152042630731245,Military,0.11341681873329988,Status Developed,-3.7753575266030737e-10,Polio,9.248073735593145,58.60927924204165
Fdi & Infant Deaths & Percentage Expenditure & Status Developed,0.27225999952912194,0.27057560931348035,Infant Deaths,0.010530559938698955,Fdi,-0.009698221833878657,Status Developed,0.0011254233104655044,Percentage Expenditure,7.744270653722952,67.88479579133556
Hepatitis B & Population & Status Developed & Total Expenditure,0.2230668672492444,0.27038000240002946,Population,0.04798682874411633,Total Expenditure,1.8728108923924205e-09,Status Developed,10.14263796736319,Hepatitis B,0.2847312625307911,62.607696710853716
Measles & Percentage Expenditure & Population & Status Developed,0.25130765670512534,0.2703079069348885,Population,-3.2587904040299773e-06,Measles,0.0011005012304227733,Status Developed,-1.5011722052059306e-09,Percentage Expenditure,7.916795437150477,67.66244028212209
Measles & Military & Polio & Status Developed,0.27731612946661854,0.26994859411133354,Polio,-2.4622024515325407e-05,Military,0.11449866972917055,Status Developed,0.10408226477683491,Measles,9.740994226442506,59.295346062225576
Gdp & Measles & Percentage Expenditure & Status Developed,0.27483994891223273,0.2693534957047711,Gdp,0.00031673167929122315,Measles,-4.540770938292555e-05,Status Developed,-0.0005178415496529375,Percentage Expenditure,7.024038537115732,67.34277537416742
Gdp & Military & Status Developed & Total Expenditure,0.27847024425268596,0.2692705024196421,Gdp,0.00021242569491576995,Military,0.4190761635045108,Status Developed,7.281885447115175,Total Expenditure,0.28214857166732754,64.78929526303644
Military & Status Developed & Thinness 1-19 Years & Under-Five Deaths,0.3619787654576393,0.26917644302900223,Thinness 1-19 Years,0.5199447761580002,Military,7.883309066309906,Status Developed,-0.8535289312269514,Under-Five Deaths,-0.0001512252058176733,71.3581065662002
Gdp & Infant Deaths & Status Developed & Total Expenditure,0.2915613290900603,0.26897497078263954,Infant Deaths,0.0002482818746371644,Gdp,-0.007467323589923497,Status Developed,6.277934116217286,Total Expenditure,0.33500295718618495,65.65306505904027
Hepatitis B & Status Developed & Thinness 1-19 Years & Total Expenditure,0.3682280600367799,0.2685673305262207,Thinness 1-19 Years,0.04817097560856697,Total Expenditure,7.376484390247266,Status Developed,-0.7777851470496122,Hepatitis B,0.11820061267697257,67.46238893410597
Infant Deaths & Military & Percentage Expenditure & Status Developed,0.2733270653865052,0.26843637168671697,Infant Deaths,-0.01038376914685829,Military,0.21113434224462235,Status Developed,0.0010974532177839558,Percentage Expenditure,7.62493004691341,67.66162007559792
Gdp & Hepatitis B & Military & Status Developed,0.31043301142475943,0.2683609059454234,Gdp,0.00021671214273228282,Military,0.06496981665775625,Status Developed,0.32429371462242124,Hepatitis B,6.697228460847582,61.68471524025702
Alcohol & Military & Status Developed & Total Expenditure,0.2317281712158501,0.2681324647675388,Alcohol,0.4715814935706708,Military,0.22579204351308668,Status Developed,7.28082751824131,Total Expenditure,0.16737071881060772,65.09168773164151
Alcohol & Fdi & Status Developed & Total Expenditure,0.23390540931980475,0.26809298461230724,Alcohol,0.4367740121623197,Fdi,0.00912828068221927,Status Developed,7.422817760045608,Total Expenditure,0.2677568437401785,64.77337400168938
Hepatitis B & Measles & Percentage Expenditure & Status Developed,0.2939805831812974,0.26749135255515233,Measles,0.06338019292599599,Hepatitis B,-1.961296216134085e-05,Status Developed,0.001255437307210922,Percentage Expenditure,7.442860334230785,62.612595815544054
Gdp & Hepatitis B & Polio & Status Developed,0.3594953566076192,0.26745972535409324,Gdp,0.0002485796155108207,Polio,0.022841351013564937,Status Developed,0.08860473297166332,Hepatitis B,5.99264313139688,58.00822671050716
Fdi & Military & Percentage Expenditure & Status Developed,0.2566426220637442,0.2674320796547808,Fdi,0.009256487320105589,Military,0.24596742419389267,Status Developed,0.0012714965220794738,Percentage Expenditure,8.147961391825664,67.03715885527772
Alcohol & Gdp & Population & Status Developed,0.2970511475837748,0.26734765305081076,Alcohol,0.3697728375306271,Population,0.00021866334502640045,Status Developed,-8.793456235519845e-11,Gdp,4.97589610502155,65.8494500143919
Gdp & Military & Percentage Expenditure & Status Developed,0.2758074867980016,0.26687781594520377,Gdp,0.00039318505439810505,Military,0.09153219341944155,Status Developed,-0.0010348925292647665,Percentage Expenditure,6.897421324316402,66.89365328389141
Fdi & Measles & Polio & Status Developed,0.2776415392104451,0.26678295543084163,Fdi,0.009388298587610535,Polio,-1.8649557552223063e-05,Status Developed,0.12355978241600403,Measles,8.728871767505353,57.91450646958665
Hepatitis B & Status Developed & Total Expenditure & Under-Five Deaths,0.24077201909736845,0.26669269637139836,Total Expenditure,0.04197077458618154,Under-Five Deaths,9.925402820397471,Status Developed,0.25199798156532677,Hepatitis B,-0.006142526861088626,63.60493213329802
Military & Percentage Expenditure & Population & Status Developed,0.2561371142972819,0.2656854742965429,Population,0.2821900608719578,Military,0.0011576289390800984,Status Developed,-2.2810808459131082e-09,Percentage Expenditure,8.373978337693032,67.00947661162922
Diphtheria & Fdi & Status Developed & Total Expenditure,0.31079507028414,0.2648975439725223,Fdi,0.128603286985191,Diphtheria,0.005899458912799194,Status Developed,9.170311344598636,Total Expenditure,0.291590489979205,55.76680989164864
Gdp & Measles & Population & Status Developed,0.27506158697817185,0.26473117052981265,Population,0.00021873917997079973,Gdp,-2.186054965942257e-05,Status Developed,4.866969629335825e-10,Measles,7.216471342681625,67.37917201181213
