,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Measles & Thinness 1-19 Years & Under-Five Deaths,0.26011254246318993,0.21157501412434687,Under-Five Deaths,8.13710410303128e-06,Thinness 1-19 Years,-1.1030644485301178,Measles,0.0018685700281538308,74.75299462546646
Alcohol & Percentage Expenditure & Under-Five Deaths,0.2599824166495015,0.291915321594304,Under-Five Deaths,0.589129836059908,Percentage Expenditure,0.0014230438746869105,Alcohol,-0.007986554868199365,66.3608775718266
Fdi & Infant Deaths & Thinness 5-9 Years,0.25945909075874807,0.2638197202228475,Infant Deaths,0.020198952628366088,Fdi,0.005059258389103498,Thinness 5-9 Years,-1.0923081068471483,74.63754711790224
Measles & Thinness 5-9 Years & Under-Five Deaths,0.2583927452134309,0.23517520102494505,Under-Five Deaths,-1.2553328234185591e-05,Thinness 5-9 Years,-1.0673214410094993,Measles,0.0041789570219599986,74.94384572882565
Alcohol & Gdp & Military,0.25828058334901527,0.27089968328756275,Alcohol,0.6271378289662803,Military,0.0002223744925531818,Gdp,0.3370112451881049,65.05444776312592
Fdi & Measles & Thinness 5-9 Years,0.2576513411720579,0.24227404326477975,Fdi,0.02815667258386727,Thinness 5-9 Years,1.0807792905005682e-06,Measles,-0.9740576451827955,74.34109233093439
Measles & Military & Thinness 1-19 Years,0.2575896780371073,0.22080115202826878,Thinness 1-19 Years,2.390012543349892e-05,Military,0.13864653269027025,Measles,-1.024784688011439,74.34079211645059
Fdi & Military & Thinness 5-9 Years,0.25758487685406817,0.24839535839561588,Fdi,0.02302414477338472,Military,0.16473430020983265,Thinness 5-9 Years,-1.0026227474490483,74.15673888885861
Thinness 1-19 Years & Thinness 5-9 Years & Total Expenditure,0.2574919797037547,0.27654486322192084,Thinness 5-9 Years,-0.5192616352857126,Thinness 1-19 Years,-0.47420196713875784,Total Expenditure,0.19306108914159406,73.32698952762783
Fdi & Gdp & Hepatitis B,0.2567681212973555,0.21145024546749033,Fdi,0.024222432096621976,Gdp,0.0003142047688925232,Hepatitis B,0.08379000293034004,61.12996667246885
Percentage Expenditure & Polio & Population,0.25637755386100014,0.29358377359029075,Population,0.0017960515995184365,Polio,0.12058652443197845,Percentage Expenditure,-7.687697218133316e-10,58.34574764716906
Fdi & Infant Deaths & Thinness 1-19 Years,0.2562791462726455,0.2611325812160039,Infant Deaths,0.01951797378548238,Fdi,0.006002170938966812,Thinness 1-19 Years,-1.0488888607447693,74.43886185320287
Alcohol & Fdi & Percentage Expenditure,0.2557821429815901,0.23942614431134202,Fdi,0.6679239538374154,Percentage Expenditure,0.03864301000655496,Alcohol,0.001260709391806645,65.2178460559964
Alcohol & Polio & Population,0.2554118225754023,0.22835481809526836,Population,0.7922005216260848,Polio,0.10504705642260535,Alcohol,-1.734350049990033e-10,57.412107430015666
Hepatitis B & Thinness 1-19 Years & Total Expenditure,0.255228549548552,0.29534330407763454,Thinness 1-19 Years,0.04034539264159891,Total Expenditure,-0.895874266645613,Hepatitis B,0.09037451286457668,70.32871777431937
Alcohol & Diphtheria & Measles,0.2548661934641754,0.3066939806798491,Diphtheria,0.804679766514595,Measles,0.12462154168523752,Alcohol,-1.773646159997505e-05,55.13937280249197
Military & Population & Thinness 1-19 Years,0.2544262614053392,0.29888127212426807,Thinness 1-19 Years,0.10280227437885546,Military,1.7032270476636497e-08,Population,-1.0655593681619178,74.49450158649277
Measles & Thinness 1-19 Years & Total Expenditure,0.2543024475990894,0.23677211375306284,Thinness 1-19 Years,1.0572251411363861e-05,Total Expenditure,-0.9640734347215694,Measles,0.23691825285583956,73.12727625705436
Thinness 1-19 Years & Total Expenditure & Under-Five Deaths,0.25400724219487825,0.25117841712181144,Thinness 1-19 Years,-1.097374142990315,Total Expenditure,0.19237352872278213,Under-Five Deaths,0.005209408366722938,73.52169500428406
Fdi & Thinness 1-19 Years & Under-Five Deaths,0.2538357159549147,0.24969305259493002,Fdi,0.0192327222016652,Thinness 1-19 Years,-1.0471080857960695,Under-Five Deaths,0.00328714488537553,74.38125591668327
Infant Deaths & Military & Thinness 1-19 Years,0.2532985991141803,0.261869094208678,Infant Deaths,0.007269291240659178,Military,0.2580179695903293,Thinness 1-19 Years,-1.1058903910988913,74.33278908542371
Measles & Population & Thinness 1-19 Years,0.2522260305805568,0.3093700047408574,Thinness 1-19 Years,-1.3997556493272028e-05,Population,1.7269917749795674e-08,Measles,-1.0631807266488429,74.53042936832622
Fdi & Thinness 5-9 Years & Total Expenditure,0.2520052283608605,0.26903312743859364,Fdi,0.01791268791776662,Thinness 5-9 Years,-0.9590105555497518,Total Expenditure,0.2402308382761071,72.74653016100049
Alcohol & Fdi & Gdp,0.2514561034803098,0.30670194966480724,Alcohol,0.5814799641261944,Fdi,0.01885110599201584,Gdp,0.0002375328712147592,65.18629495175635
Fdi & Measles & Thinness 1-19 Years,0.251429536300097,0.22849480303647796,Fdi,0.0284007684403526,Thinness 1-19 Years,7.769054549028486e-05,Measles,-0.9922343878307238,74.20141933194853
Fdi & Thinness 5-9 Years & Under-Five Deaths,0.2511234987040565,0.2753193031674702,Fdi,0.022223813152328336,Thinness 5-9 Years,-1.0227326192704118,Under-Five Deaths,0.002758702796462524,74.44336504895627
Alcohol & Percentage Expenditure & Total Expenditure,0.2508273055953597,0.2528557761630976,Total Expenditure,0.650483002838625,Percentage Expenditure,0.0011999808888152495,Alcohol,0.40448992087051594,63.43084884292762
Alcohol & Measles & Percentage Expenditure,0.2508220435488099,0.23556311334250224,Measles,0.633096656524838,Percentage Expenditure,-5.28813679420562e-05,Alcohol,0.0014845408286505437,65.59844939920883
Gdp & Population & Under-Five Deaths,0.25002802727887263,0.192942413881096,Population,0.00031930767001770664,Gdp,1.7765223750369358e-08,Under-Five Deaths,-0.01429179730110988,68.10764498776553
Alcohol & Military & Polio,0.24913426070493716,0.2576399077968209,Polio,0.8127094490037576,Military,0.0975668487591139,Alcohol,0.11061189846725221,56.381472753384315
Gdp & Hepatitis B & Infant Deaths,0.24881236747757984,0.2547426414536822,Infant Deaths,0.0003209200679959515,Gdp,0.0638089746161488,Hepatitis B,-0.006689500914789751,63.05397511033975
Gdp & Hepatitis B & Population,0.24854786064900378,0.220134121406107,Population,0.000319757005603308,Gdp,0.07028294589476193,Hepatitis B,1.4794561040424318e-09,62.47237319596555
Population & Thinness 1-19 Years & Under-Five Deaths,0.2485339196334745,0.31166767757710573,Thinness 1-19 Years,1.786368336862355e-08,Population,-1.005969912282105,Under-Five Deaths,-0.0016603787168430536,74.41699282152778
Infant Deaths & Measles & Thinness 5-9 Years,0.24819880114420645,0.27897519903796475,Infant Deaths,0.010782357955363621,Thinness 5-9 Years,-6.476036309360489e-05,Measles,-1.0806241537048547,74.62451527024685
Infant Deaths & Thinness 1-19 Years & Total Expenditure,0.24773431173222915,0.2861402718351813,Infant Deaths,0.006566755885024807,Thinness 1-19 Years,-1.0318413746050799,Total Expenditure,0.25679765195107074,72.79101605500574
Fdi & Military & Thinness 1-19 Years,0.24733273726390903,0.26186511041444316,Fdi,0.022387829583653367,Military,0.05787345853389116,Thinness 1-19 Years,-0.9781967283787111,74.13139801949639
Hepatitis B & Measles & Thinness 1-19 Years,0.24715086965930932,0.3190594936543204,Measles,0.04388170613382333,Thinness 1-19 Years,4.2795245763461495e-05,Hepatitis B,-0.9249616373480183,70.4866049688337
Gdp & Hepatitis B & Military,0.24697382836313786,0.21084951711830424,Gdp,0.0003573647720699658,Military,0.06765027268606302,Hepatitis B,-0.15910782763038261,62.58593005181677
Measles & Military & Thinness 5-9 Years,0.24626024354623666,0.2598410113060938,Thinness 5-9 Years,-2.9467653401329693e-06,Military,0.04306320956316951,Measles,-1.0165799108816194,74.46080703073338
Gdp & Hepatitis B & Percentage Expenditure,0.24619794069236625,0.2286751302784079,Gdp,0.00037193233207452847,Hepatitis B,0.0798288360944279,Percentage Expenditure,-0.0004927768366494732,61.51500955625175
Gdp & Hepatitis B & Measles,0.24463111023776674,0.22276603758937338,Gdp,0.0003493441116813234,Measles,0.07260626135312473,Hepatitis B,-6.216267530909104e-06,61.877579795573425
Thinness 5-9 Years & Total Expenditure & Under-Five Deaths,0.24359089141412316,0.28962829288136893,Thinness 5-9 Years,-0.9932248715302231,Total Expenditure,0.1934369568850783,Under-Five Deaths,0.0017781109879078786,73.37259308556698
Alcohol & Measles & Polio,0.24316338780910318,0.26110409463967477,Polio,0.7848789652876736,Measles,-2.3340155209637077e-05,Alcohol,0.10440359458499295,57.04787298400741
Gdp & Hepatitis B & Total Expenditure,0.24289545553626324,0.2632868955554091,Gdp,0.0003009708350712132,Total Expenditure,0.06571023815137339,Hepatitis B,0.28342361654101084,61.16506573485958
Military & Thinness 1-19 Years & Total Expenditure,0.24090976709623976,0.2804295256012448,Thinness 1-19 Years,0.1384566950360907,Military,-0.9402122024734478,Total Expenditure,0.2547175712151485,72.34849694476465
Hepatitis B & Percentage Expenditure & Under-Five Deaths,0.24006358086270685,0.20999252831607762,Under-Five Deaths,0.06242708473662471,Hepatitis B,0.002049079190785966,Percentage Expenditure,-0.005278585877254281,63.727794601021564
Infant Deaths & Measles & Thinness 1-19 Years,0.23997780572599803,0.28727285666024616,Infant Deaths,0.006189350481380284,Thinness 1-19 Years,-2.6654057285974717e-05,Measles,-1.013645829532734,74.51703502050017
Alcohol & Polio & Total Expenditure,0.2399306458548982,0.3005248703729584,Total Expenditure,0.7232636615063693,Polio,0.09838865669792732,Alcohol,0.4389636952785867,55.230238006474536
Military & Thinness 5-9 Years & Total Expenditure,0.23788729929130947,0.30441859913917024,Thinness 5-9 Years,0.28271748380955136,Military,-0.905563255704309,Total Expenditure,0.2599426206848938,72.10241532182224
Gdp & Percentage Expenditure & Under-Five Deaths,0.23669457543212202,0.19127797428186322,Gdp,0.0004381807503614086,Under-Five Deaths,-0.0009533091300367851,Percentage Expenditure,-0.010120934380042954,68.3459899384879
Alcohol & Hepatitis B & Under-Five Deaths,0.23423203846374008,0.20087362134633158,Under-Five Deaths,0.894816345497248,Hepatitis B,0.048464821681753964,Alcohol,-0.006005289197828575,61.87824299375692
Alcohol & Fdi & Polio,0.23363209768879345,0.31938351119073816,Fdi,0.755180373047956,Polio,0.028996049438423748,Alcohol,0.10373738945435979,57.30479247529729
Gdp & Infant Deaths & Percentage Expenditure,0.23253718990989913,0.18168590400844775,Infant Deaths,0.00047147127860947707,Gdp,-0.01029596078314521,Percentage Expenditure,-0.0009891117740712491,68.28706273603046
Hepatitis B & Percentage Expenditure & Population,0.23231525196371594,0.16533596397095596,Population,0.08125133954675227,Hepatitis B,0.0021300331511253812,Percentage Expenditure,1.5544593550842671e-09,61.61307418129043
Alcohol & Hepatitis B & Military,0.23174477494788162,0.14572072770807232,Hepatitis B,0.964838201483492,Military,0.06250020121912313,Alcohol,0.13033143481483456,59.95262978639485
Alcohol & Hepatitis B & Total Expenditure,0.23071478513975605,0.17423495953811796,Total Expenditure,0.9159675004325424,Hepatitis B,0.04653774366508113,Alcohol,0.3672510767942226,59.42408786265125
Hepatitis B & Infant Deaths & Percentage Expenditure,0.2306147478948637,0.21495211829384245,Infant Deaths,0.0749833986855067,Hepatitis B,-0.006487805387204167,Percentage Expenditure,0.0017683557849932942,62.8857270361576
Gdp & Infant Deaths & Total Expenditure,0.2292561078681884,0.2021197661995684,Infant Deaths,0.00033114413618436127,Gdp,-0.00828366353456157,Total Expenditure,0.4204297094625444,65.50628521911328
Gdp & Total Expenditure & Under-Five Deaths,0.22912913041130878,0.23380628298773087,Gdp,0.0003084383393415973,Total Expenditure,0.33288301166910594,Under-Five Deaths,-0.007753547523101038,66.13236544902153
Gdp & Infant Deaths & Military,0.22900668934591648,0.1746270482180281,Infant Deaths,0.0003140246736494372,Military,-0.011808028616452875,Gdp,-0.10147375323804794,68.65012804503993
Hepatitis B & Military & Percentage Expenditure,0.22814538117033833,0.18930194969263614,Hepatitis B,0.07486358295472721,Military,0.3092695174533287,Percentage Expenditure,0.002014933207603818,61.78109882681103
Alcohol & Fdi & Hepatitis B,0.22803609925356427,0.18765085330490228,Fdi,0.8953942215575886,Hepatitis B,0.030748066647521298,Alcohol,0.06950199655048606,59.63129383556869
Gdp & Military & Under-Five Deaths,0.22769352270274545,0.2180641935789317,Gdp,0.0003230589939064877,Military,0.027550016559770022,Under-Five Deaths,-0.008697093464037506,68.25378326669153
Alcohol & Percentage Expenditure & Population,0.22624316853153148,0.3019178248047436,Population,0.5982402239732578,Percentage Expenditure,0.0014535236936297693,Alcohol,-1.2749836974699937e-09,65.66745610741447
Alcohol & Hepatitis B & Population,0.22549043347290587,0.1755990183775501,Population,0.887243154459202,Hepatitis B,0.06848504996833102,Alcohol,1.6638615208041373e-09,60.0130722792412
Gdp & Infant Deaths & Population,0.22542150723618593,0.23498414056436068,Infant Deaths,0.0003051563875753599,Population,-0.01809262484874568,Gdp,1.9698760873177198e-08,68.35068099144539
Fdi & Hepatitis B & Percentage Expenditure,0.224796021809475,0.22615339443793037,Fdi,0.031575071199917114,Hepatitis B,0.07613293248155706,Percentage Expenditure,0.0020769673774464585,62.03084601056228
Hepatitis B & Percentage Expenditure & Total Expenditure,0.2244249613199565,0.2211874141623167,Total Expenditure,0.06255067768346471,Hepatitis B,0.001799092699866917,Percentage Expenditure,0.5500777100580265,60.31542434087818
Gdp & Measles & Under-Five Deaths,0.22277947330775563,0.2304434897292329,Gdp,0.0002913741373061814,Under-Five Deaths,3.619434667010648e-05,Measles,-0.009594472027366985,68.64132092342788
Gdp & Infant Deaths & Measles,0.2217420844704281,0.19988285524468108,Infant Deaths,0.0003258045965426054,Gdp,-0.011272053421355165,Measles,3.834142024758067e-05,68.03020529615523
Alcohol & Hepatitis B & Infant Deaths,0.22170228661049907,0.219619346346123,Infant Deaths,0.876195914051349,Hepatitis B,0.05650449854438556,Alcohol,-0.006344705747528183,61.27090680020464
Alcohol & Population & Under-Five Deaths,0.22129594420864876,0.22165683168899852,Population,0.9039419110365954,Under-Five Deaths,1.9214590803771913e-08,Alcohol,-0.012243981025307158,65.8861968756732
Fdi & Gdp & Infant Deaths,0.22076281174955548,0.22242667419737094,Infant Deaths,0.02317478132984355,Fdi,0.00028978467545749513,Gdp,-0.009618969678761215,68.3882518331037
Gdp & Population & Total Expenditure,0.21984248419871077,0.17414342438644748,Population,0.00033559344184215875,Gdp,-1.3462441539106022e-09,Total Expenditure,0.4498662517005997,65.24479334937136
Diphtheria & Infant Deaths & Under-Five Deaths,0.21903891165915734,0.21543849857798247,Infant Deaths,0.12381083620157678,Diphtheria,0.18682312911811225,Under-Five Deaths,-0.14584004203166567,59.61157191605163
Alcohol & Military & Under-Five Deaths,0.21800576906110725,0.1460651037528724,Under-Five Deaths,0.8546422761053962,Military,0.10517250426927605,Alcohol,-0.012602258915254386,66.14977634580129
Hepatitis B & Measles & Percentage Expenditure,0.2169332823037191,0.21920944772275253,Measles,0.06881862791093986,Hepatitis B,-3.0922749334433695e-05,Percentage Expenditure,0.0019084372889924901,63.225182942729646
Alcohol & Total Expenditure & Under-Five Deaths,0.21424019741786182,0.20216154692962196,Total Expenditure,0.8783951546097566,Under-Five Deaths,0.3130503269628585,Alcohol,-0.006801603181695057,63.95946776600295
Alcohol & Hepatitis B & Measles,0.2134371015283327,0.2096339206214055,Measles,0.900191354071484,Hepatitis B,0.06654501807606955,Alcohol,-1.5838890633948536e-05,60.269473273648394
Fdi & Percentage Expenditure & Under-Five Deaths,0.2131229340792783,0.18326394059602946,Fdi,0.031203012535924658,Under-Five Deaths,0.0019359338132110269,Percentage Expenditure,-0.009011074006947877,68.58078932870004
Gdp & Percentage Expenditure & Total Expenditure,0.21190029803178012,0.2124950995649838,Percentage Expenditure,0.00047817635025338903,Gdp,-0.0010834079881226221,Total Expenditure,0.43388064424003486,65.30496441140328
Gdp & Measles & Total Expenditure,0.21175840718724995,0.20641083477310296,Gdp,0.00030079396491149477,Total Expenditure,-3.955958342442099e-05,Measles,0.434595100322188,65.64419317232556
Percentage Expenditure & Population & Under-Five Deaths,0.21000143793470127,0.22558967316069278,Population,0.0018549329913932575,Under-Five Deaths,1.7758310878134272e-08,Percentage Expenditure,-0.014632785001853041,68.95251008583264
Fdi & Gdp & Measles,0.2098935000477029,0.19155361096585521,Fdi,0.027744674462001958,Gdp,0.00031197001804348,Measles,-5.683180735551407e-05,67.92462618557417
Measles & Percentage Expenditure & Under-Five Deaths,0.2097756583321181,0.16880522230907535,Under-Five Deaths,3.3477629029882915e-05,Measles,0.0018110474109323384,Percentage Expenditure,-0.011805838260154071,69.07668111036958
Fdi & Gdp & Total Expenditure,0.20949349462225275,0.22234472934629734,Fdi,0.02691373470208019,Gdp,0.00029579312889099936,Total Expenditure,0.31332217172323557,65.92329171935275
Alcohol & Infant Deaths & Military,0.2091697435907716,0.14995954481928564,Infant Deaths,0.96528651168169,Military,-0.010603509846265801,Alcohol,0.3720631074521808,64.73635923097468
Diphtheria & Fdi & Polio,0.20889397856870698,0.11846558598754277,Fdi,0.11769809106409065,Diphtheria,0.0392053064667663,Polio,0.09111372152636159,52.009855056902325
Fdi & Percentage Expenditure & Total Expenditure,0.20867536389870792,0.11602028021547206,Percentage Expenditure,0.03396360236467424,Fdi,0.0020719972126375,Total Expenditure,0.4811848936924539,65.12871158887505
Infant Deaths & Polio & Under-Five Deaths,0.20836011684083078,0.21830564083084894,Infant Deaths,0.20642762342338414,Polio,0.11215586596713191,Under-Five Deaths,-0.15935881139593394,60.884732416426196
Gdp & Military & Total Expenditure,0.20823131025713026,0.1995594517620205,Gdp,0.00032407382877445583,Military,-0.020918600554441894,Total Expenditure,0.42984286400697475,65.09326185772142
Infant Deaths & Measles & Percentage Expenditure,0.20820010871255254,0.11598889351275554,Infant Deaths,-0.009003629548656343,Measles,-1.684026828785246e-05,Percentage Expenditure,0.002195885420827032,68.89355778540477
Alcohol & Military & Total Expenditure,0.20675694756972773,0.14402129452025092,Alcohol,0.9081923087352144,Military,0.1845662612085715,Total Expenditure,0.44764579829581946,62.31090628884488
Gdp & Measles & Military,0.20557386149899093,0.1684080309188284,Gdp,0.0003185106240346137,Military,-5.693610909779947e-05,Measles,0.005930483756309946,67.68920314206754
Alcohol & Fdi & Infant Deaths,0.20534767457210246,0.19323277332505873,Infant Deaths,0.9368641564016941,Fdi,0.027232673986146632,Alcohol,-0.006452026898562776,65.28854426427786
Fdi & Gdp & Population,0.20489073201153862,0.18883184760007385,Fdi,0.03279976864040808,Population,0.0003377399301869345,Gdp,-2.165309636518296e-09,67.45958704418828
Infant Deaths & Percentage Expenditure & Population,0.20481216908763655,0.19073370524156752,Infant Deaths,-0.02022703027858382,Population,0.0018977058371411975,Percentage Expenditure,1.9872951399813328e-08,68.95163935913448
Alcohol & Fdi & Under-Five Deaths,0.2045247527132139,0.22456492235072745,Fdi,0.8296680031250272,Under-Five Deaths,0.029125328229114972,Alcohol,-0.009464086495464636,66.2189031626224
Fdi & Gdp & Percentage Expenditure,0.20413630612622857,0.20923080204529654,Percentage Expenditure,0.024164274378841638,Fdi,0.0004645330847199422,Gdp,-0.0010047239768957424,67.56504305071552
Percentage Expenditure & Total Expenditure & Under-Five Deaths,0.2035765090319532,0.21107012548700566,Total Expenditure,0.0017007436095901791,Under-Five Deaths,0.5178510886273903,Percentage Expenditure,-0.006831634797429432,65.79550140782638
Diphtheria & Total Expenditure & Under-Five Deaths,0.2029513821462724,0.12710304834907937,Diphtheria,0.1656181922357656,Total Expenditure,0.448092980139321,Under-Five Deaths,-0.005920562861962748,53.28883829777909
Alcohol & Infant Deaths & Population,0.20269990679790395,0.23140273115381604,Infant Deaths,0.8917667617631493,Population,-0.015641487861658945,Alcohol,1.600735958135296e-08,65.77994307416733
Gdp & Measles & Population,0.20208766371174458,0.1943966320137066,Population,0.0003364506992395496,Gdp,-3.578869206733061e-05,Measles,-8.379888243747752e-11,67.93395033165194
Alcohol & Infant Deaths & Total Expenditure,0.20179262359621497,0.21055918861775968,Infant Deaths,0.8588611299594244,Total Expenditure,-0.008914797260461989,Alcohol,0.2531458495872809,64.44809638254893
Gdp & Percentage Expenditure & Population,0.20178536103438882,0.19582473637599407,Percentage Expenditure,0.00041455928006247305,Population,-0.0006462810974326939,Gdp,-1.8929970580357328e-09,67.96350469353501
Fdi & Infant Deaths & Percentage Expenditure,0.2007959362835,0.18681508375133105,Infant Deaths,0.031438016014411575,Fdi,-0.008491444008822685,Percentage Expenditure,0.0018222998699920943,68.40033204209534
Diphtheria & Polio & Under-Five Deaths,0.20042119294574479,0.1655967182688164,Diphtheria,0.11500860453352121,Polio,0.0738727719073699,Under-Five Deaths,-0.005958561578385546,54.28884332812201
Infant Deaths & Percentage Expenditure & Total Expenditure,0.20035501139155143,0.20056012157495873,Infant Deaths,-0.009148751976879223,Total Expenditure,0.0018835763282593705,Percentage Expenditure,0.39324253392332786,66.34016528394318
Fdi & Gdp & Military,0.20028069481326694,0.2112927540621793,Fdi,0.02331592375995852,Military,0.0003108879834605886,Gdp,0.007868713170488265,67.65982774665272
Diphtheria & Polio & Total Expenditure,0.19799082885575947,0.1810144702462081,Diphtheria,0.11214613769470315,Total Expenditure,0.06838318073531047,Polio,0.5981089596084733,51.09301320419847
Gdp & Military & Percentage Expenditure,0.19781415187441198,0.2027348630847139,Percentage Expenditure,0.00048179699236982276,Military,0.03906155082033697,Gdp,-0.0009341464705562536,67.51027343493016
Alcohol & Fdi & Measles,0.19770388636877012,0.16267559189257041,Fdi,0.93022810335211,Measles,0.030197646715157025,Alcohol,-4.351865454252034e-05,65.35099359115684
Infant Deaths & Military & Percentage Expenditure,0.1975009847562739,0.17424022567510677,Infant Deaths,-0.00970460136466273,Military,0.07832722685316572,Percentage Expenditure,0.0019466245307378823,68.47264428827883
Diphtheria & Infant Deaths & Total Expenditure,0.19719850466231303,0.13353674919131786,Infant Deaths,0.15703900190169096,Diphtheria,-0.00703942227603929,Total Expenditure,0.5345692950514414,53.687869442119265
Alcohol & Measles & Total Expenditure,0.194446375351505,0.17988955794983252,Total Expenditure,0.903890981331793,Measles,-1.4564698186773715e-05,Alcohol,0.35621433373563954,63.40346129281054
Diphtheria & Measles & Total Expenditure,0.19441698961928766,0.11186597914235585,Diphtheria,0.15748982086477742,Total Expenditure,-3.0157510355803922e-05,Measles,0.661795469390427,52.80869093039891
Diphtheria & Measles & Polio,0.1938667586855345,0.13045421610553476,Diphtheria,0.12261375729874718,Polio,-6.528704616313672e-05,Measles,0.07884758400896669,53.08829845588001
Diphtheria & Infant Deaths & Polio,0.1931985465421474,0.1711453449691206,Infant Deaths,0.12174113361139985,Diphtheria,-0.008410182824836712,Polio,0.06383745570918102,54.531165419215014
Gdp & Measles & Percentage Expenditure,0.19196040455647811,0.2310225389517212,Gdp,0.0004659316886796052,Measles,-2.2240135602658605e-05,Percentage Expenditure,-0.001027495059392073,67.86120214999434
Alcohol & Measles & Under-Five Deaths,0.1914281888467877,0.2525660505738557,Under-Five Deaths,0.8732409898793145,Measles,2.1911057992662885e-05,Alcohol,-0.008764667396867626,65.91244845375711
Measles & Percentage Expenditure & Total Expenditure,0.1911253441718691,0.16310666141158836,Total Expenditure,-3.4251543265727314e-05,Measles,0.0018708030568227588,Percentage Expenditure,0.34600896976283324,66.31164823974231
Measles & Percentage Expenditure & Population,0.1910014273343943,0.1070015129488856,Population,-5.2299751031248316e-05,Measles,0.002192683537676438,Percentage Expenditure,5.22452137062721e-13,68.32901996733818
Gdp & Military & Population,0.19091422590610108,0.2170772434607392,Population,0.0003316204464263283,Military,0.043214956525669666,Gdp,-2.8774785591404316e-09,67.69490544221274
Diphtheria & Polio & Population,0.19070055512486372,0.13522957244924583,Population,0.12892840432990013,Diphtheria,0.07324515450158764,Polio,-8.63339053459094e-10,52.770288624258065
Alcohol & Fdi & Military,0.18850758686552005,0.19141930670674723,Alcohol,0.9532355340862093,Military,0.03407765017446905,Fdi,0.26308683305338426,64.47982252544477
Diphtheria & Military & Polio,0.1869109199234501,0.1364373601861475,Diphtheria,0.12184917791488703,Military,-0.011724263592177467,Polio,0.0844162567363678,52.55866330410803
Alcohol & Fdi & Population,0.18618006665069373,0.1818508601321045,Alcohol,0.9445403430567693,Fdi,0.03869105552546066,Population,2.639932084818777e-10,64.70861385776972
Diphtheria & Fdi & Under-Five Deaths,0.1860081513040679,0.16624159615139933,Fdi,0.1650951748532965,Diphtheria,0.036553035217004884,Under-Five Deaths,-0.006114167770206369,55.96202780896365
Diphtheria & Fdi & Hepatitis B,0.18570681442714676,0.09503055942472216,Fdi,0.1915245448779358,Diphtheria,0.04557773381137186,Hepatitis B,-0.010879795224221962,54.14292824182303
Alcohol & Military & Population,0.18540718628675512,0.16801856354407352,Alcohol,0.9533431477713683,Military,0.17008901891433964,Population,-2.2545649937175224e-09,64.95984030451235
Military & Percentage Expenditure & Under-Five Deaths,0.18496737542683572,0.2280173814828913,Under-Five Deaths,0.17545403335066775,Military,0.0018803658469609796,Percentage Expenditure,-0.010227815105332055,68.38077370163407
Diphtheria & Military & Total Expenditure,0.18427674081009726,0.12552903645643776,Diphtheria,0.17059268183335194,Military,0.3023312683899887,Total Expenditure,0.5608920920804554,51.45967122411976
Diphtheria & Population & Under-Five Deaths,0.184242460696735,0.17099749155526645,Population,0.15464016471695252,Diphtheria,1.7369287516177484e-08,Under-Five Deaths,-0.013713156525484401,57.155823166041586
Percentage Expenditure & Population & Total Expenditure,0.18377653389904103,0.17557978155344156,Percentage Expenditure,0.0018651118017494824,Population,-1.4397260070839778e-09,Total Expenditure,0.5445729089986555,65.35353653768387
Fdi & Military & Percentage Expenditure,0.18234545897245946,0.16252957235395535,Percentage Expenditure,0.033286137328465394,Military,0.03712392532121739,Fdi,0.0019138735812734354,68.15403084713606
Alcohol & Measles & Military,0.18097775759133494,0.19129632059196588,Measles,0.9220251397306551,Military,-5.7608743126470985e-05,Alcohol,0.1286687968553907,65.28728788473661
Fdi & Measles & Percentage Expenditure,0.17929074662677746,0.1805889116462643,Fdi,0.030476694544573923,Measles,-4.441538818679491e-05,Percentage Expenditure,0.0019350244462834005,68.41834600327684
Military & Percentage Expenditure & Total Expenditure,0.1785003551453792,0.1929013510766345,Percentage Expenditure,-0.027398176678686537,Military,0.0018202654557652428,Total Expenditure,0.41214348962916286,66.12233072656578
Alcohol & Fdi & Total Expenditure,0.1781585394554579,0.25141672099883916,Alcohol,0.8460501279570986,Fdi,0.030726005758935967,Total Expenditure,0.32954671377780304,63.36410854871597
Hepatitis B & Polio & Total Expenditure,0.17758304192607177,0.08090218721578822,Total Expenditure,0.017374699291713428,Polio,0.14859312011869502,Hepatitis B,0.4481639756471629,53.34622174095381
Diphtheria & Fdi & Total Expenditure,0.17749252608433486,0.18847648621729263,Fdi,0.15918672045510668,Diphtheria,0.03582132310007053,Total Expenditure,0.5136127329276783,52.85204357333347
Alcohol & Infant Deaths & Measles,0.1764869902855135,0.2567125695936957,Infant Deaths,0.8438285772067361,Measles,-0.00962029525020661,Alcohol,-3.0026085595093875e-06,65.89573406432557
Diphtheria & Fdi & Infant Deaths,0.1751935902507037,0.17204885732182362,Infant Deaths,0.16265838480044237,Fdi,0.041691883676173165,Diphtheria,-0.006746162245863258,55.80530211251991
Diphtheria & Measles & Under-Five Deaths,0.17497686999342776,0.15958434858093196,Diphtheria,0.16065627974465585,Under-Five Deaths,2.68147029072968e-05,Measles,-0.00789158864743768,56.57485069331895
Diphtheria & Measles & Population,0.17482504605372695,0.09357144420477548,Population,0.17623921742307355,Diphtheria,-4.790518333091831e-05,Measles,-9.915462999623249e-11,55.21884152046458
Fdi & Percentage Expenditure & Population,0.17423006140568598,0.18662951590507382,Percentage Expenditure,0.02662289828791172,Fdi,0.0019202395096859547,Population,-3.2443195603680754e-09,68.35633107798094
